119	283.638	83	93	217	#
120	22.7938	34	129	245	#
121	719.527	48	64	226	#
122	120.813	112	130	182	#
123	660.593	115	116	161	#
124	328.004	48	107	254	#
125	700.5	42	204	221	#
126	879.762	121	187	211	#
127	703.107	53	80	176	#
128	101.055	91	163	208	#
129	189.125	137	157	171	#
130	428.536	82	136	239	#
131	478.847	106	137	183	#
132	661.592	2	198	199	#
133	926.548	71	101	175	#
134	983.484	101	212	250	#
135	657.352	1	16	208	#
136	322.058	6	89	173	#
137	448.817	27	126	191	#
138	304.115	33	75	253	#
139	787.159	11	76	97	#
140	398.284	31	75	239	#
141	672.016	16	23	111	#
142	838.369	19	24	64	#
143	443.823	81	185	223	#
144	572.441	47	106	210	#
145	764.318	6	80	107	#
146	792.5	30	121	139	#
147	893.4	38	91	143	#
148	565.381	58	75	145	#
149	574.511	20	96	239	#
150	707.626	6	15	56	#
151	165.886	98	128	199	#
152	325.387	3	129	135	#
153	136.497	89	148	253	#
154	374.953	100	140	162	#
155	683.167	94	186	246	#
156	190.384	142	144	194	#
157	19.3228	69	165	180	#
158	171.717	30	151	190	#
159	836.008	38	86	255	#
160	730.623	101	169	248	#
161	542.255	84	155	189	#
162	149.873	130	218	249	#
163	154.599	23	37	210	#
164	228.879	44	207	216	#
165	124.442	64	236	245	#
166	459.562	13	154	210	#
167	967.214	7	35	150	#
168	5.19671	58	143	176	#
169	288.683	1	239	246	#
170	939.388	132	166	219	#
171	691.482	32	140	193	#
172	43.2042	51	105	112	#
173	88.8539	23	57	120	#
174	955.53	137	148	222	#
175	152.833	41	54	112	#
176	625.037	102	117	164	#
177	980.496	101	123	147	#
178	821.737	123	212	242	#
179	574.63	90	108	191	#
180	931.9	125	138	159	#
181	404.121	13	166	191	#
182	382.208	39	151	217	#
183	134.521	135	189	195	#
184	817.293	161	200	204	#
185	600.753	38	98	168	#
186	589.429	6	204	208	#
187	231.553	51	181	203	#
188	209.941	210	244	248	#
189	429.239	111	186	207	#
190	158.952	20	55	155	#
191	858.563	86	158	207	#
192	853.453	15	81	86	#
193	204.86	114	188	200	#
194	633.188	15	52	132	#
195	724.397	95	114	131	#
196	339.744	34	134	200	#
197	828.779	141	200	226	#
198	436.219	186	212	248	#
199	20.4623	30	72	248	#
200	643.25	110	216	217	#
201	727.849	38	173	209	#
202	751.672	48	100	182	#
203	976.175	54	146	249	#
204	612.967	0	232	239	#
205	374.313	106	188	229	#
206	305.681	19	63	193	#
207	597.807	166	173	227	#
208	129.346	70	109	216	#
209	404.94	123	161	249	#
210	386.977	53	194	207	#
211	235.276	79	128	137	#
212	883.078	62	90	118	#
213	609.109	139	203	250	#
214	686.12	23	79	194	#
215	871.418	82	101	238	#
216	982.795	67	86	126	#
217	305.388	30	92	171	#
218	785.926	2	36	181	#
219	278.249	33	120	222	#
220	848.717	0	105	203	#
221	876.125	59	61	105	#
222	385.102	17	156	181	#
223	434.78	57	75	133	#
224	99.2892	100	161	216	#
225	479.605	38	193	201	#
226	587.133	142	159	243	#
227	850.879	95	120	160	#
228	387.825	189	211	212	#
229	209.269	40	151	221	#
230	836.438	18	141	188	#
231	691.752	22	38	128	#
232	396.19	56	222	230	#
233	219.569	36	46	64	#
234	333.85	1	80	228	#
235	847.535	83	172	182	#
236	442.569	85	156	200	#
237	587.948	19	93	236	#
238	13.4197	21	181	232	#
239	342.56	48	69	167	#
240	410.331	7	185	206	#
241	932.51	120	129	174	#
242	412.601	17	186	234	#
243	728.805	12	153	231	#
244	955.039	21	103	211	#
245	54.8942	17	19	218	#
246	17.8389	95	191	227	#
247	358.071	90	115	182	#
248	196.616	24	159	248	#
249	127.881	71	141	247	#
250	917.586	18	65	231	#
251	677.411	169	187	247	#
252	353.727	121	226	231	#
253	197.279	11	20	60	#
254	844.791	0	31	197	#
255	942.347	13	152	169	#
256	27.3809	46	161	173	#
257	17.6057	98	181	194	#
258	940.877	71	89	194	#
259	992.402	44	126	209	#
260	90.7941	23	160	248	#
261	491.101	53	94	191	#
262	823.255	75	85	88	#
263	983.482	33	203	239	#
264	392.555	25	76	171	#
265	229.611	24	176	230	#
266	788.389	94	117	246	#
267	221.634	34	141	153	#
268	730.106	50	132	252	#
269	8.85789	195	251	255	#
270	232.458	21	84	111	#
271	492.719	190	198	254	#
272	800.589	49	89	254	#
273	134.642	44	253	255	#
274	621.634	10	73	183	#
275	532.524	134	165	246	#
276	86.0655	4	125	229	#
277	990.5	152	234	249	#
278	594.02	136	200	210	#
279	531.848	39	155	223	#
280	880.172	124	155	232	#
281	286.351	34	50	203	#
282	25.2604	78	139	232	#
283	821.094	69	77	203	#
284	913.212	100	168	219	#
285	777.665	184	207	220	#
286	139.88	179	198	245	#
287	128.89	54	165	185	#
288	282.731	6	51	89	#
289	474.679	94	116	159	#
290	0.362548	109	128	158	#
291	59.2871	29	139	181	#
292	646.611	56	78	204	#
293	611.196	166	207	225	#
294	956.004	156	205	243	#
295	682.05	40	167	232	#
296	885.701	6	35	51	#
297	892.506	26	229	253	#
298	883.584	16	36	208	#
299	380.573	22	153	204	#
300	693.024	138	152	160	#
301	791.936	149	163	246	#
302	301.871	4	64	66	#
303	351.968	40	104	215	#
304	796.591	78	84	215	#
305	915.594	54	105	249	#
306	691.996	36	194	225	#
307	403.83	12	101	163	#
308	772.854	21	146	173	#
309	704.806	89	133	232	#
310	605.744	79	137	177	#
311	942.238	40	104	109	#
312	657.822	6	18	238	#
313	995.802	102	208	237	#
314	393.756	54	90	224	#
315	295.506	14	37	78	#
316	812.881	68	238	242	#
317	206.166	104	155	177	#
318	524.407	5	51	149	#
319	72.5531	131	172	255	#
320	818.031	52	147	204	#
321	275.397	100	157	224	#
322	627.528	50	76	205	#
323	107.756	12	82	124	#
324	580.531	64	126	147	#
325	899.103	172	222	231	#
326	20.5308	4	27	133	#
327	165.042	40	65	151	#
328	855.147	99	155	174	#
329	937.695	87	148	189	#
330	547.229	58	92	94	#
331	920.452	16	82	176	#
332	418.743	115	135	247	#
333	598.471	170	172	215	#
334	618.057	46	149	247	#
335	257.581	53	208	228	#
336	813.152	2	89	115	#
337	716.802	30	233	252	#
338	916.465	8	24	178	#
339	463.486	132	147	162	#
340	921.462	165	209	218	#
341	795.087	6	168	227	#
342	236.715	55	161	163	#
343	517.919	70	81	128	#
344	740.178	22	89	119	#
345	730.733	35	170	208	#
346	144.499	21	63	253	#
347	229.786	124	131	251	#
348	163.646	34	129	186	#
349	112.078	78	119	135	#
350	401.772	150	221	223	#
351	224.746	105	113	221	#
352	847.151	73	176	233	#
353	211.135	33	126	132	#
354	347.217	118	127	231	#
355	37.8412	144	156	214	#
356	465.097	8	252	253	#
357	52.0935	102	203	215	#
358	673.745	2	65	107	#
359	815.088	25	31	186	#
360	930.672	10	16	143	#
361	184.47	38	73	210	#
362	294.427	34	157	247	#
363	294.096	52	118	136	#
364	472.656	117	191	254	#
365	301.232	50	155	244	#
366	15.0864	50	178	210	#
367	739.942	26	53	234	#
368	342.26	30	131	149	#
369	263.431	5	182	240	#
370	87.1591	90	187	189	#
371	45.9035	150	187	228	#
372	508.113	103	145	159	#
373	192.263	57	145	249	#
374	493.89	21	41	255	#
375	783.288	144	155	162	#
376	808.108	150	169	177	#
377	718.288	86	95	105	#
378	600.686	35	60	166	#
379	475.292	61	84	250	#
380	250.223	23	28	143	#
381	273.02	24	59	99	#
382	543.549	77	229	232	#
383	889.452	115	141	212	#
384	47.3522	3	39	68	#
385	568.541	9	132	213	#
386	281.635	17	133	182	#
387	29.6106	124	175	196	#
388	965.922	2	89	213	#
389	583.277	13	63	140	#
390	176.492	0	9	63	#
391	753.194	21	69	172	#
392	726.568	2	14	27	#
393	604.718	35	55	87	#
394	461.251	184	240	249	#
395	189.575	0	48	238	#
396	445.156	17	78	253	#
397	129.87	176	196	240	#
398	213.047	78	154	218	#
399	385.306	36	40	213	#
400	352.434	85	87	249	#
401	674.209	11	61	255	#
402	691.964	89	171	252	#
403	851.992	5	75	133	#
404	280.578	8	203	240	#
405	789.927	72	154	179	#
406	159.769	12	156	223	#
407	942.607	70	192	219	#
408	654.943	59	97	186	#
409	844.254	22	89	243	#
410	541.731	128	244	245	#
411	232.009	113	173	176	#
412	979.268	133	155	192	#
413	358.623	24	46	96	#
414	544.798	19	40	86	#
415	327.457	30	81	147	#
416	52.6419	46	178	221	#
417	959.475	79	86	151	#
418	95.4104	66	199	201	#
419	784.898	29	184	239	#
420	406.494	74	80	149	#
421	241.476	104	138	229	#
422	210.247	2	22	196	#
423	56.8078	31	79	208	#
424	699.903	148	204	243	#
425	93.9294	74	76	227	#
426	499.676	27	52	213	#
427	831.45	30	77	223	#
428	652.863	204	218	219	#
429	980.847	27	114	147	#
430	651.678	7	111	114	#
431	826.355	102	111	173	#
432	541.532	52	135	146	#
433	275.035	77	116	218	#
434	279.519	10	19	33	#
435	24.2168	80	81	232	#
436	536.384	86	140	187	#
437	580.095	51	109	131	#
438	295.241	63	92	199	#
439	254.249	5	42	132	#
440	504.127	33	110	204	#
441	438.627	41	155	246	#
442	696.754	17	42	176	#
443	382.424	28	60	89	#
444	934.256	26	69	111	#
445	898.38	40	189	220	#
446	640.474	87	176	206	#
447	911.353	1	162	240	#
448	904.307	181	240	254	#
449	528.664	50	204	254	#
450	604.849	15	133	226	#
451	359.519	5	17	182	#
452	278.563	123	175	184	#
453	139.948	66	78	249	#
454	992.411	14	182	200	#
455	330.03	13	138	149	#
456	612.879	41	99	103	#
457	241.798	137	174	179	#
458	768.038	58	77	166	#
459	429.035	6	65	160	#
460	488.278	99	154	166	#
461	524.317	120	146	248	#
462	981.051	13	80	120	#
463	443.971	10	181	206	#
464	245.974	1	47	233	#
465	898.24	131	181	219	#
466	268.825	21	120	206	#
467	441.796	1	64	206	#
468	346.484	63	171	245	#
469	878.835	67	122	255	#
470	689.564	49	98	104	#
471	697.352	84	144	220	#
472	825.476	90	171	216	#
473	348.778	36	57	163	#
474	481.888	36	80	215	#
475	612.035	28	62	246	#
476	569.015	142	214	251	#
477	985.146	41	101	178	#
478	598.903	21	116	191	#
479	32.9043	103	163	200	#
480	380.862	91	204	230	#
481	885.693	6	145	167	#
482	114.395	118	228	240	#
483	632.412	41	168	228	#
484	64.4877	105	167	225	#
485	179.562	32	88	164	#
486	848.818	90	215	218	#
487	258.887	16	219	225	#
488	992.442	69	81	223	#
489	657.586	22	157	168	#
490	812.722	78	100	243	#
491	417.944	78	100	153	#
492	885.756	158	220	232	#
493	707.343	91	188	195	#
494	315.282	61	102	236	#
495	294.968	13	184	250	#
496	776.013	69	157	255	#
497	88.1101	64	67	92	#
498	835.583	54	123	244	#
499	978.834	13	77	194	#
500	372.76	31	135	215	#
501	330.882	82	135	251	#
502	647.128	23	137	192	#
503	209.395	155	201	221	#
504	846.146	109	152	157	#
505	144.873	32	184	238	#
506	753.266	107	186	194	#
507	11.2733	72	215	222	#
508	633.756	185	187	222	#
509	860.837	3	81	179	#
510	120.063	161	225	232	#
511	609.575	53	71	194	#
512	671.163	104	107	253	#
513	185.787	9	36	207	#
514	4.77854	7	124	130	#
515	93.0606	143	221	237	#
516	275.567	20	77	199	#
517	366.403	11	49	173	#
518	847.572	67	184	185	#
519	928.51	39	114	232	#
520	740.682	51	67	207	#
521	37.7094	21	27	193	#
522	218.542	14	93	231	#
523	859.987	37	80	86	#
524	529.284	106	161	232	#
525	194.514	16	83	181	#
526	510.677	17	55	83	#
527	35.4663	52	62	181	#
528	627.697	8	92	121	#
529	962.472	11	56	255	#
530	23.2541	26	132	139	#
531	317.837	52	78	236	#
532	331.732	12	64	67	#
533	750.799	80	98	127	#
534	330.202	95	101	181	#
535	987.335	75	98	161	#
536	983.616	192	204	231	#
537	618.672	86	135	171	#
538	77.9759	20	102	108	#
539	292.417	78	108	164	#
540	429.436	25	196	250	#
541	937.341	110	154	197	#
542	607.46	13	73	85	#
543	556.123	144	162	222	#
544	216.642	24	64	141	#
545	679.99	101	111	141	#
546	44.4474	37	203	245	#
547	794.943	93	106	241	#
548	801.128	50	123	252	#
549	921.38	45	118	230	#
550	753.208	169	229	255	#
551	57.2329	83	140	169	#
552	283.427	36	100	134	#
553	379.288	25	81	254	#
554	297.692	98	123	165	#
555	938.205	184	229	250	#
556	443.552	16	182	232	#
557	501.837	33	76	143	#
558	388.932	14	15	48	#
559	196.667	81	102	173	#
560	972.526	61	195	211	#
561	344.247	24	109	148	#
562	11.8964	12	110	172	#
563	234.676	49	96	181	#
564	209.231	182	188	245	#
565	746.505	4	51	132	#
566	53.5852	57	66	72	#
567	802.605	17	160	254	#
568	248.004	28	118	153	#
569	554.556	154	231	254	#
570	980.292	60	236	239	#
571	270.209	31	114	219	#
572	848.509	74	81	172	#
573	829.704	99	113	142	#
574	823.527	196	218	220	#
575	197.189	119	135	175	#
576	233.563	31	107	179	#
577	228.59	64	187	199	#
578	389.353	56	136	224	#
579	700.262	21	32	199	#
580	133.704	29	236	238	#
581	498.95	20	80	248	#
582	295.42	85	157	173	#
583	500.462	16	19	37	#
584	755.167	35	174	231	#
585	782.565	39	128	167	#
586	589.603	74	196	221	#
587	467.085	44	61	117	#
588	550.162	173	177	200	#
589	666.803	56	225	252	#
590	954.15	45	95	208	#
591	724.69	23	159	183	#
592	918.368	47	65	213	#
593	176.173	40	166	192	#
594	749.247	48	99	146	#
595	639.543	149	156	209	#
596	218.545	46	86	250	#
597	145.273	111	168	226	#
598	399.907	8	48	166	#
599	251.936	135	169	217	#
600	719.176	92	138	173	#
601	664.57	26	36	177	#
602	880.084	69	75	233	#
603	970.764	38	73	226	#
604	367.032	107	151	170	#
605	540.383	13	44	58	#
606	297.926	54	72	209	#
607	596.783	151	169	198	#
608	502.589	88	96	149	#
609	960.513	62	202	216	#
610	836.068	43	61	172	#
611	990.943	22	58	104	#
612	901.172	32	65	250	#
613	806.886	43	226	229	#
614	550.876	0	27	195	#
615	954.216	91	251	252	#
616	768.772	70	74	141	#
617	306.657	98	167	191	#
618	784.535	89	205	252	#
619	135.306	141	175	231	#
620	571.395	16	43	253	#
621	963.14	11	15	196	#
622	193.914	1	75	104	#
623	32.6647	133	140	199	#
624	826.899	76	103	254	#
625	958.008	118	169	245	#
626	650.077	48	167	246	#
627	407.218	86	135	161	#
628	238.179	15	98	125	#
629	466.138	21	24	122	#
630	512.389	126	165	222	#
631	672.191	15	41	76	#
632	796.647	4	36	141	#
633	574.53	39	111	156	#
634	31.0795	39	129	156	#
635	76.464	40	68	74	#
636	734.876	26	132	140	#
637	746.694	0	65	117	#
638	882.207	53	86	97	#
639	747.845	144	203	231	#
640	457.347	44	176	247	#
641	23.9119	103	134	161	#
642	88.9092	14	19	144	#
643	912.675	95	139	204	#
644	828.186	87	150	171	#
645	404.788	53	160	164	#
646	832.848	65	121	235	#
647	858.171	76	80	98	#
648	444.795	21	79	87	#
649	94.4863	98	107	198	#
650	909.764	1	106	213	#
651	453.911	43	64	255	#
652	776.301	47	203	233	#
653	565.064	10	164	172	#
654	833.038	137	215	246	#
655	298.87	115	150	156	#
656	295.711	25	77	176	#
657	618.309	59	118	251	#
658	839.173	17	116	154	#
659	810.407	111	119	215	#
660	984.69	89	107	244	#
661	892.485	38	166	251	#
662	299.089	44	54	202	#
663	821.619	146	149	250	#
664	839.864	174	228	254	#
665	504.392	55	109	163	#
666	289.16	5	131	239	#
667	503.464	16	67	74	#
668	259.553	116	155	179	#
669	768.146	14	105	180	#
670	325.876	5	96	239	#
671	678.05	22	116	213	#
672	439.846	49	115	196	#
673	822.13	35	147	151	#
674	969.508	53	100	242	#
675	563.302	116	186	241	#
676	660.92	4	79	92	#
677	654.854	63	108	143	#
678	191.271	25	184	208	#
679	785.364	13	71	195	#
680	754.886	75	98	200	#
681	16.8513	62	66	222	#
682	20.0515	14	82	243	#
683	153.761	190	239	247	#
684	245.216	37	82	186	#
685	677.393	157	184	212	#
686	494.885	29	136	232	#
687	967.858	34	36	91	#
688	128.965	150	194	225	#
689	40.519	15	57	163	#
690	72.2925	46	102	127	#
691	435.011	5	215	245	#
692	110.352	31	169	255	#
693	212.31	26	42	142	#
694	602.692	59	134	206	#
695	238.967	25	215	227	#
696	557.305	7	43	191	#
697	67.4869	140	151	203	#
698	967.261	0	37	97	#
699	757.986	0	68	226	#
700	675.099	45	162	225	#
701	928.626	87	101	115	#
702	801.053	0	13	84	#
703	170.966	64	96	137	#
704	947.881	103	151	219	#
705	721.26	78	93	185	#
706	978.128	6	154	200	#
707	939.842	137	200	203	#
708	148.865	2	84	209	#
709	718.151	178	185	211	#
710	784.497	98	136	215	#
711	406.554	51	66	171	#
712	469.961	37	86	178	#
713	236.024	115	233	239	#
714	954.646	186	207	234	#
715	492.862	42	75	188	#
716	571.645	76	80	203	#
717	898.026	25	50	175	#
718	997.431	57	104	200	#
719	741.275	2	110	194	#
720	603.824	6	94	196	#
721	325.207	176	240	251	#
722	487.12	95	98	165	#
723	185.404	100	171	210	#
724	498.501	47	154	227	#
725	370.299	7	138	205	#
726	245.371	131	171	231	#
727	787.982	28	36	156	#
728	85.0035	109	193	217	#
729	257.069	4	86	249	#
730	589.909	65	190	252	#
731	434.875	30	143	249	#
732	828.569	22	79	207	#
733	238.537	16	113	232	#
734	75.7133	68	103	215	#
735	723.326	37	44	75	#
736	243.062	79	205	234	#
737	637.329	80	136	151	#
738	404.46	148	156	192	#
739	32.7401	91	180	238	#
740	278.602	80	87	146	#
741	381.461	104	175	254	#
742	428.035	9	141	215	#
743	616.279	141	158	192	#
744	234.898	12	110	230	#
745	398.816	93	149	248	#
746	421.872	77	182	251	#
747	701.552	40	147	168	#
748	1.04335	98	191	214	#
749	483.618	26	106	217	#
750	53.9194	8	43	92	#
751	838.683	120	210	253	#
752	672.586	32	144	163	#
753	498.158	95	128	225	#
754	724.994	6	11	211	#
755	984.029	14	139	187	#
756	846.627	75	134	219	#
757	23.0812	71	101	147	#
758	206.323	20	23	123	#
759	57.8411	30	63	206	#
760	145.744	120	180	237	#
761	819.494	78	181	233	#
762	750.048	55	137	156	#
763	964.147	82	87	250	#
764	741.968	66	81	192	#
765	927.42	72	74	104	#
766	240.604	37	117	129	#
767	811.724	148	149	174	#
768	898.978	144	160	235	#
769	490.429	3	110	199	#
770	125.836	39	87	98	#
771	100.941	6	127	234	#
772	844.258	22	183	225	#
773	876.116	43	70	114	#
774	732.102	40	87	196	#
775	433.951	14	214	238	#
776	162.071	86	142	171	#
777	382.372	160	163	206	#
778	728.872	68	80	230	#
779	881.021	30	179	249	#
780	705.062	114	128	171	#
781	271.618	4	113	200	#
782	502.505	68	217	244	#
783	139.507	20	44	64	#
784	232.985	9	126	149	#
785	201.165	47	50	223	#
786	759.359	35	36	184	#
787	225.972	8	168	207	#
788	207.739	56	146	227	#
789	795.25	54	80	206	#
790	771.544	57	94	251	#
791	77.5441	60	158	212	#
792	779.871	40	104	192	#
793	956.381	160	179	191	#
794	425.466	204	208	225	#
795	785.169	75	116	154	#
796	251.708	146	223	246	#
797	763.666	12	146	214	#
798	483.331	57	176	232	#
799	431.418	28	114	154	#
800	552.262	77	107	252	#
801	55.7617	43	77	212	#
802	148.284	13	74	166	#
803	233.002	53	200	222	#
804	909.089	7	31	112	#
805	159.428	1	120	203	#
806	366.717	22	148	237	#
807	685.247	3	19	234	#
808	733.985	13	173	243	#
809	80.456	74	127	158	#
810	879.098	74	124	134	#
811	43.7847	91	121	157	#
812	719.224	107	118	126	#
813	520.074	51	149	169	#
814	933.27	129	165	236	#
815	534.559	33	72	113	#
816	814.317	87	102	209	#
817	702.896	16	85	152	#
818	547.999	17	51	120	#
819	744.734	145	146	164	#
820	325.19	159	169	183	#
821	153.799	60	165	187	#
822	804.249	28	60	205	#
823	684.701	2	73	106	#
824	858.965	24	29	189	#
825	840.267	10	198	218	#
826	555.985	19	22	140	#
827	208.778	24	71	218	#
828	17.1794	39	51	253	#
829	764.722	164	173	214	#
830	790.831	89	226	236	#
831	97.4417	35	217	255	#
832	365.594	84	124	201	#
833	260.067	83	180	191	#
834	721.718	10	76	177	#
835	421.725	30	205	243	#
836	985.007	61	66	245	#
837	428.033	25	34	99	#
838	835.879	43	60	221	#
839	102.439	144	190	218	#
840	444.072	143	146	229	#
841	879.733	120	202	227	#
842	348.948	23	35	242	#
843	153.113	80	86	216	#
844	886	106	123	234	#
845	537.477	10	121	170	#
846	472.114	12	107	245	#
847	104.141	57	79	97	#
848	305.26	8	191	227	#
849	525.985	109	192	195	#
850	808.731	104	179	248	#
851	987.053	24	70	108	#
852	455.698	65	71	79	#
853	656.936	46	47	165	#
854	446.78	24	153	218	#
855	507.807	42	46	144	#
856	81.4575	108	192	196	#
857	260.739	57	119	167	#
858	563.615	49	50	67	#
859	288.022	40	70	253	#
860	412.132	25	93	126	#
861	369.439	71	101	154	#
862	609.367	41	124	230	#
863	303.035	75	168	226	#
864	113.541	76	80	165	#
865	504.669	69	101	219	#
866	385.442	23	79	105	#
867	895.719	20	75	174	#
868	135.539	103	140	163	#
869	574.549	13	129	155	#
870	584.496	7	13	70	#
871	994.941	148	219	235	#
872	148.264	65	208	252	#
873	633.432	73	99	249	#
874	608.309	3	137	241	#
875	417.578	2	165	182	#
876	508.236	13	118	163	#
877	508.42	86	176	204	#
878	729.954	16	44	167	#
879	383.002	1	115	171	#
880	945.704	51	58	80	#
881	546.541	40	69	120	#
882	916.68	174	242	252	#
883	618.929	4	97	161	#
884	414.653	59	65	149	#
885	986.499	57	128	185	#
886	879.893	21	34	220	#
887	687.549	62	181	227	#
888	796.876	51	181	214	#
889	708.905	26	119	222	#
890	168.667	42	84	152	#
891	410.83	71	125	241	#
892	401.519	85	182	183	#
893	368.891	89	90	125	#
894	373.175	27	41	144	#
895	523.921	141	164	248	#
896	451.496	66	93	222	#
897	165.017	2	169	196	#
898	754.451	92	161	220	#
899	935.54	143	158	233	#
900	998.202	9	41	118	#
901	748.377	119	201	253	#
902	866.886	11	98	165	#
903	224.27	44	48	103	#
904	955.9	180	190	242	#
905	25.8019	134	194	202	#
906	989.873	14	73	121	#
907	249.657	2	58	153	#
908	197.214	26	30	245	#
909	861.086	15	57	121	#
910	434.994	2	210	231	#
911	7.0259	46	82	208	#
912	901.122	26	92	107	#
913	928.117	61	118	208	#
914	45.1698	14	22	194	#
915	104.911	108	109	195	#
916	594.86	137	141	166	#
917	219.834	50	90	94	#
918	452.168	137	143	163	#
919	494.019	83	136	163	#
920	581.132	115	242	250	#
921	966.916	121	122	251	#
922	908.878	128	140	254	#
923	326.613	75	216	246	#
924	692.055	224	230	254	#
925	970.102	12	235	237	#
926	762.761	30	51	171	#
927	75.2524	45	219	238	#
928	561.22	35	40	253	#
929	600.059	108	127	149	#
930	886.883	127	178	242	#
931	289.758	106	192	206	#
932	855.29	112	136	181	#
933	968.688	2	64	152	#
934	634.933	59	138	166	#
935	621.34	84	101	174	#
936	156.544	10	116	144	#
937	25.7916	61	75	222	#
938	136.632	137	177	233	#
939	992.785	239	249	254	#
940	437.756	113	157	215	#
941	585.001	21	114	115	#
942	999.946	5	83	157	#
943	43.5931	79	84	216	#
944	320.836	28	72	179	#
945	532.866	102	171	185	#
946	736.499	53	213	232	#
947	228.999	57	167	171	#
948	560.625	44	57	117	#
949	725.021	17	22	69	#
950	476.605	7	30	96	#
951	201.763	30	206	243	#
952	445.255	24	43	141	#
953	323.329	91	174	207	#
954	790.308	30	171	180	#
955	355.641	12	58	81	#
956	54.4844	15	240	246	#
957	577.911	81	95	176	#
958	680.859	107	198	214	#
959	659.448	139	204	231	#
960	567.405	34	44	90	#
961	307.964	31	201	214	#
962	67.0116	95	129	208	#
963	160.615	66	121	250	#
964	60.9358	85	143	191	#
965	585.283	37	99	121	#
966	320.562	16	147	196	#
967	787.147	15	98	211	#
968	490.507	36	100	128	#
969	374.383	107	110	204	#
970	675.527	33	115	228	#
971	326.882	62	109	229	#
972	794.338	24	139	173	#
973	133.129	67	165	245	#
974	109.709	147	177	246	#
975	755.084	6	82	168	#
976	119.968	1	8	86	#
977	439.649	144	164	226	#
