209	738.29	16	42	50	#
210	159.349	9	51	62	#
211	86.0817	30	37	54	#
212	677.45	23	95	97	#
213	439.313	60	79	99	#
214	769.133	28	52	59	#
215	566.897	55	67	94	#
216	339.062	27	28	50	#
217	61.3454	47	69	73	#
218	383.307	15	48	98	#
219	311.637	21	71	98	#
220	949.366	25	26	55	#
221	984.819	0	33	70	#
222	597.722	2	70	86	#
223	101.805	24	36	98	#
224	685.272	1	50	82	#
225	895.393	31	76	86	#
226	284.147	75	79	80	#
227	772.308	1	19	56	#
228	573.834	48	58	87	#
229	866.128	11	37	66	#
230	100.187	5	6	11	#
231	864.208	57	63	71	#
232	381.835	35	43	47	#
233	19.3042	9	46	71	#
234	962.638	1	32	81	#
235	515.334	1	61	63	#
236	158.275	18	28	89	#
237	646.8	1	89	96	#
238	425.701	10	18	92	#
239	592.652	24	46	60	#
240	496.144	7	72	75	#
241	917.931	21	82	86	#
242	155.432	15	49	59	#
243	320.305	18	56	78	#
244	829.916	10	56	92	#
245	553.665	0	26	99	#
246	941.862	32	39	72	#
247	907.222	27	50	52	#
248	335.14	17	67	77	#
249	96.1021	40	64	73	#
250	940.176	22	92	95	#
251	928.205	10	44	92	#
252	246.561	26	48	75	#
253	652.149	4	36	61	#
254	82.3703	0	25	29	#
255	462.406	29	42	81	#
256	661.16	43	54	58	#
257	240.272	11	14	66	#
258	850.777	7	34	99	#
259	243.094	26	30	43	#
260	142.521	25	53	61	#
261	119.251	0	51	94	#
262	854.88	4	15	65	#
263	322.616	30	52	84	#
264	692.945	18	47	89	#
265	727.831	13	86	91	#
266	902.819	27	62	91	#
267	6.46391	67	89	98	#
268	909.696	47	69	75	#
269	114.181	11	20	80	#
270	508.991	30	56	75	#
271	60.3574	13	15	39	#
272	391.804	23	86	95	#
273	984.07	29	91	96	#
274	29.1483	60	66	91	#
275	444.234	12	51	78	#
276	713.819	38	42	90	#
277	746.653	12	30	95	#
278	864.412	9	34	43	#
279	77.0671	8	24	32	#
280	532.932	15	44	77	#
281	186.798	3	4	23	#
282	425.598	34	81	88	#
283	386.414	12	34	86	#
284	645.855	12	17	73	#
285	642.831	29	52	57	#
286	799.265	3	62	80	#
287	646.596	19	30	58	#
288	61.8872	23	52	87	#
289	818.623	41	86	87	#
290	306.886	47	57	58	#
291	359.421	10	11	83	#
292	141.355	29	50	79	#
293	817.728	15	62	77	#
294	832.15	10	56	89	#
295	353.44	0	16	44	#
296	833.374	18	26	40	#
297	796.609	43	53	99	#
298	379.323	9	45	89	#
299	112.326	9	28	94	#
